probe	entrez	gene	pval.exp	odds.exp	pval.anthr	odds.exp.1	pval.expAnth	odds.expAnth	adjpval
214300_s_at	7156	TOP3A	0.203412921489639	0.694204220434595	0.000314610814638572	6.07714505757355	0.137729015238415	2.33443382362002	0.538275145360889
200049_at	11143	KAT7	0.323085486068476	0.55749836093841	0.000373206868973575	7.48309756852683	0.137886070317862	2.44192583911194	0.538275145360889
214509_at	8354	HIST1H3I	0.201080252270788	0.715518959891647	0.000299446784644997	6.2669333864183	0.138169305349917	2.23849030132251	0.538275145360889
209518_at	6602	SMARCD1	0.294012250557855	0.443124265836342	0.000526823371579832	6.24211373249016	0.139045716470974	2.38338601314186	0.538275145360889
45526_g_at	79903	NAA60	0.250761754099585	0.706663171162281	0.000528810609504049	5.17936747277419	0.139146101131655	2.23923838938977	0.538275145360889
201320_at	6601	SMARCC2	0.0686734971419706	0.329014186265598	0.000393233443455654	6.26234238559232	0.139217435377644	2.38544217944357	0.538275145360889
211790_s_at	8085	KMT2D	0.225127838801289	0.457528652552523	0.000541459344256201	6.25201214691249	0.139444467004723	2.26926961408555	0.538275145360889
215233_at	23210	JMJD6	0.0993963353734199	0.855364550168784	0.000287981061686149	5.97960691439613	0.141599201040421	2.19057674975738	0.539273983305113
212722_s_at	23210	JMJD6	0.0325293916228371	2.50099711129951	0.000265199951980932	5.64565623938079	0.141657115179785	0.512407233833745	0.539273983305113
219528_s_at	64919	BCL11B	0.118775889572734	1.17040866609668	0.000289431678460184	4.7881291617818	0.144000747048232	0.47453058624328	0.541315986745146
215038_s_at	29072	SETD2	0.248852856171956	1.51546647477501	0.000615101440622712	5.66248536662636	0.14450188939596	0.415280540264697	0.541315986745146
202556_s_at	10445	MCRS1	0.272913702755852	0.474303370536729	0.000414907624908256	5.98747083352821	0.145151641474998	2.22436059509736	0.541315986745146
212462_at	23522	KAT6B	0.329723215901896	0.474839670343603	0.000416487364929941	6.29705392908614	0.146775655542364	2.30601753715722	0.541315986745146
213253_at	10592	SMC2	0.348204722388966	1.81989752672676	0.000553536950529954	4.96961715424865	0.147624503182558	0.441690717447115	0.541315986745146
215065_at	23133	PHF8	0.301950909623451	0.4486082924289	0.000437320739409497	6.40019239946744	0.148584897220125	2.28673792481751	0.541315986745146
219339_s_at	79813	EHMT1	0.253338785206177	0.69413278828536	0.000319333330022431	5.09806650025988	0.14905802533562	2.21746294397134	0.541315986745146
220946_s_at	29072	SETD2	0.143567064231796	1.14091048486212	0.000397105841379641	4.6550383604621	0.151130241020728	0.481180047950871	0.545254202898313
201614_s_at	8607	RUVBL1	0.238108252552005	0.772236518050676	0.000354638758483183	5.54906129871477	0.154052347135893	2.17118330967266	0.550446527205064
207158_at	339	APOBEC1	0.0339230632634127	1.01492133266861	0.000285056736965217	4.79534305059534	0.155216113021771	2.21086825340445	0.550446527205064
214616_at	8353	HIST1H3E	0.318659495509635	0.491258700171871	0.000372538785387233	6.63128858896883	0.155560975079692	2.24350661950003	0.550446527205064
211352_s_at	8202	NCOA3	0.121604291154781	0.830113150644678	0.000492242719372316	5.16546427975978	0.158776614911956	2.16279707524082	0.554903292777746
204566_at	8493	PPM1D	0.308458249332096	1.40766006303097	0.000426265902868761	3.83072671478529	0.158831014961746	0.451525780731424	0.554903292777746
201073_s_at	6599	SMARCC1	0.368542929007539	0.579112695193285	0.000354291927014194	5.83876843355463	0.16301562053421	2.19368722305051	0.560233117214998
202293_at	10274	STAG1	0.365984995706037	1.60146830761794	0.000443416510690353	4.96882531043779	0.163518870844843	0.461938249134363	0.560233117214998
206700_s_at	8284	KDM5D	0.289400817519275	0.741602983134156	0.000398740795284347	5.1250426342211	0.164129391546546	2.02526943717879	0.560233117214998
214861_at	23081	KDM4C	0.202067548633744	1.28903515696613	0.000417249969439926	4.66680870585106	0.164416240921793	0.452384759927735	0.560233117214998
205345_at	580	BARD1	0.351340592927421	1.92273673758526	0.000525714642132358	5.23965896505431	0.166396357002166	0.481584157690906	0.562169093246946
202545_at	5580	PRKCD	0.195291279184042	0.786678729193852	0.000421620664146971	5.43596924202925	0.167021252341484	2.10063932589447	0.562169093246946
218166_s_at	51773	RSF1	0.171741461482357	2.23659566354839	0.000860021785248688	4.18951682657081	0.170699692429492	0.506397083396265	0.571068061945937
219262_at	79723	SUV39H2	0.356720852571115	0.707499669105612	0.000444505476968615	6.65488605298917	0.176556651084191	2.09408640535044	0.585617577489141
214360_at	6597	SMARCA4	0.401954617346682	0.555542893179036	0.000482921012676663	5.77082244404499	0.177478981201659	2.19821359833744	0.585617577489141
214426_x_at	10036	CHAF1A	0.381470445813005	0.707217906287338	0.000403727957706823	5.78566975096517	0.17823143662713	1.99379596364063	0.585617577489141
218620_s_at	51409	HEMK1	0.343603061353285	0.509361556499685	0.000537128438700796	5.59278369488488	0.182757230797989	2.02840437602694	0.593827372085447
207700_s_at	8202	NCOA3	0.154907179701187	0.821443005597508	0.000512774091420476	5.09628234185618	0.182881618214721	2.02944189611498	0.593827372085447
203793_x_at	7703	PCGF2	0.265137780984145	0.376458642802001	0.000488187214581548	7.34942857081727	0.184458121540951	2.39118274028952	0.595443760763772
201548_s_at	10765	KDM5B	0.346711963262599	0.529306363408215	0.000489586386000385	5.50049533082384	0.188836098534437	2.00820944899103	0.604086570472648
201092_at	5931	RBBP7	0.0917105779971638	0.905536512888469	0.00114819145446854	3.99732708725705	0.189324233137261	0.407270796044783	0.604086570472648
205447_s_at	7786	MAP3K12	0.00424339776942539	0.202982447281854	0.000562593062115591	6.07070566331793	0.191304360206989	2.21424748497114	0.606896591001482
204980_at	9575	CLOCK	0.370630171257716	0.72242339622099	0.00061415204906079	5.3398050135513	0.193650032149579	2.03525159793637	0.610827529980386
208989_s_at	22992	KDM2A	0.263112718630384	0.650193873804836	0.000546842016611149	6.20402932447973	0.198530312677455	2.2186952947189	0.61965625753439
202484_s_at	8932	MBD2	0.0396953721743911	2.87189924029593	0.000566016379460521	5.88961659532227	0.198694126057223	0.490381814568821	0.61965625753439
220070_at	79831	KDM8	0.432561459748607	0.642918534383974	0.000633255087175044	5.55805345327688	0.202044252323758	2.00311559434008	0.626564198217497
216433_s_at	7799	PRDM2	0.324412775776564	1.14965906793777	0.000293937515276954	4.746960869085	0.205080869196528	0.552210416922779	0.631419716947435
217673_x_at	2778	GNAS	0.426014428810756	0.712608306734662	0.000534110007607502	5.28297438387016	0.205897733787207	1.88567237168642	0.631419716947435
218173_s_at	54904	WHSC1L1	0.417431920283255	0.688071386336024	0.000625362538739238	6.27916476183994	0.21204151245985	1.90730476031488	0.644682843101161
203138_at	8520	HAT1	0.397849462427743	1.52583862865217	0.000731412565087686	5.6602065001682	0.21255847363118	0.496526032470009	0.644682843101161
212616_at	80205	CHD9	0.0890298595515226	0.96879709764293	0.00046645460264283	4.63994034348588	0.221324986009902	0.480847520911533	0.663881564722803
203347_s_at	22823	MTF2	0.42323267274429	1.36102397445991	0.00056021849894683	5.16088289975109	0.222404893302815	0.514579647653623	0.663881564722803
221582_at	92815	HIST3H2A	0.336562899569138	0.797973103790194	0.000741649151854595	5.03084918334952	0.222496538901664	1.94771214729203	0.663881564722803
203792_x_at	7703	PCGF2	0.426449644681511	0.452340373971706	0.000690987723626746	7.34857074173046	0.223917542148512	2.22450722875582	0.664529479924616
207983_s_at	10735	STAG2	0.482313444285944	0.634542592903015	0.000545428044694152	5.25206995535348	0.228304233552043	1.98437959472882	0.670158846171742
211783_s_at	9112	MTA1	0.20384775402948	0.489239315704143	0.000555389037000587	5.22682211580598	0.228779583043494	1.83670531450575	0.670158846171742
212723_at	23210	JMJD6	0.0388060897116896	2.33136827140711	0.000293616784624251	5.90491720461957	0.229456561460977	0.580989432730401	0.670158846171742
203418_at	890	CCNA2	0.0442916864859162	3.48160010132522	0.000501851499818295	5.68086140076895	0.237808088963328	0.535447515215369	0.681896158947003
209705_at	22823	MTF2	0.173619848575549	0.400865808448997	0.000587519469148812	5.9158619603789	0.238177886021277	2.09013537293043	0.681896158947003
211803_at	1017	CDK2	0.463141286796059	0.737631800118736	0.000552345399514542	5.2976622711794	0.239005078887031	1.89781937374212	0.681896158947003
215337_at	9862	MED24	0.239749409715922	0.867276974938828	0.000394867556260503	5.29003054810406	0.239301050377145	1.81625344379521	0.681896158947003
209053_s_at	7468	WHSC1	0.367387795023846	0.768783591802894	0.000690486463991613	5.39242968450614	0.241679183541882	1.84063736969453	0.681896158947003
202414_at	2073	ERCC5	0.258658009172372	1.16435096948565	0.000563928416423054	5.58106199611522	0.241697086179515	0.530878211256668	0.681896158947003
214463_x_at	8363	HIST1H4J	0.274586791622601	0.506313555569022	0.000531832342097971	5.71411207253395	0.242122549191327	1.84355304199939	0.681896158947003
